CandidateID,Concept,Section,Classification,ContextSnippet
CAND_0004193,Pinecone,Skills,Mention only,transformers vector search hugging face transformers llms fine-tuning llms prompt engineering faiss semantic search embeddings pinecone
CAND_0004193,Embeddings,Skills,Mention only,sentence transformers vector search hugging face transformers llms fine-tuning llms prompt engineering faiss semantic search embeddings pinecone
CAND_0004196,Pinecone,Skills,Mention only,spark node.js hadoop css tailwind kubeflow bigquery rest apis information retrieval fine-tuning llms langchain embeddings pinecone rag prompt engineering
CAND_0004196,Embeddings,Skills,Mention only,redis spark node.js hadoop css tailwind kubeflow bigquery rest apis information retrieval fine-tuning llms langchain embeddings pinecone rag prompt engineering
CAND_0004196,RAG,Skills,Mention only,node.js hadoop css tailwind kubeflow bigquery rest apis information retrieval fine-tuning llms langchain embeddings pinecone rag prompt engineering
CAND_0004207,FAISS,Skills,Mention only,redis react accounting sap go marketing llms hugging face transformers fine-tuning llms prompt engineering langchain faiss semantic search rag information retrieval embeddings
CAND_0004207,Embeddings,Skills,Mention only,llms hugging face transformers fine-tuning llms prompt engineering langchain faiss semantic search rag information retrieval embeddings
CAND_0004207,RAG,Skills,Mention only,sap go marketing llms hugging face transformers fine-tuning llms prompt engineering langchain faiss semantic search rag information retrieval embeddings
CAND_0004210,RAG,Skills,Mention only,langchain yolo mlflow sap rag tts six sigma vue.js
CAND_0004211,FAISS,Skills,Mention only,ci/cd sales flask mlflow object detection redis airflow faiss
CAND_0004220,FAISS,Skills,Mention only,bigquery grpc seo spark excel apache beam node.js react powerpoint langchain pinecone faiss information retrieval prompt engineering hugging face transformers fine-tuning llms sentence transformers semantic search rag
CAND_0004220,Pinecone,Skills,Mention only,bigquery grpc seo spark excel apache beam node.js react powerpoint langchain pinecone faiss information retrieval prompt engineering hugging face transformers fine-tuning llms sentence transformers semantic search
CAND_0004220,RAG,Skills,Mention only,pinecone faiss information retrieval prompt engineering hugging face transformers fine-tuning llms sentence transformers semantic search rag
CAND_0004221,Pinecone,Skills,Mention only,data pipelines django bigquery pinecone diffusion models pgvector typescript docker agile sales feature engineering
CAND_0004225,Milvus,Skills,Future interest,webpack next.js dbt image classification deep learning mongodb typescript aws bigquery react milvus seo reinforcement learning excel
CAND_0004233,FAISS,Skills,Mention only,databricks rest apis sap rust spark vue.js faiss object detection accounting tts agile terraform airflow
CAND_0004236,FAISS,Skills,Mention only,airflow tts postgresql html ci/cd dbt rust rest apis hugging face transformers faiss information retrieval semantic search langchain embeddings sentence transformers pinecone rag
CAND_0004236,Pinecone,Skills,Mention only,rust rest apis hugging face transformers faiss information retrieval semantic search langchain embeddings sentence transformers pinecone rag
CAND_0004236,Embeddings,Skills,Mention only,html ci/cd dbt rust rest apis hugging face transformers faiss information retrieval semantic search langchain embeddings sentence transformers pinecone rag
CAND_0004236,RAG,Skills,Mention only,rest apis hugging face transformers faiss information retrieval semantic search langchain embeddings sentence transformers pinecone rag
CAND_0004300,OpenSearch,Skills,Future interest,azure excel data science opencv prompt engineering reinforcement learning sentence transformers agile pgvector speech recognition opensearch html react feature engineering redux
CAND_0004316,RAG,Skills,Future interest,typescript computer vision powerpoint dbt tts gans information retrieval rag accounting image classification sales deep learning object detection go next.js
CAND_0004320,FAISS,Skills,Mention only,terraform go sql aws etl seo weights & biases salesforce crm databricks hadoop fine-tuning llms faiss llms langchain embeddings sentence transformers semantic search recommendation systems prompt engineering information retrieval pinecone
CAND_0004320,Pinecone,Skills,Mention only,llms faiss llms langchain embeddings sentence transformers semantic search recommendation systems prompt engineering information retrieval pinecone
CAND_0004320,Embeddings,Skills,Mention only,aws etl seo weights & biases salesforce crm databricks hadoop fine-tuning llms faiss llms langchain embeddings sentence transformers semantic search recommendation systems prompt engineering information retrieval pinecone
CAND_0004330,Pinecone,Skills,Mention only,tally databricks redux etl node.js react project management semantic search hugging face transformers sentence transformers pinecone rag langchain vector search prompt engineering embeddings information retrieval recommendation systems
CAND_0004330,Embeddings,Skills,Mention only,management semantic search hugging face transformers sentence transformers pinecone rag langchain vector search prompt engineering embeddings information retrieval recommendation systems
CAND_0004330,RAG,Skills,Mention only,databricks redux etl node.js react project management semantic search hugging face transformers sentence transformers pinecone rag langchain vector search prompt engineering embeddings information retrieval recommendation systems
CAND_0004344,FAISS,Skills,Mention only,photoshop next.js microservices vue.js powerpoint accounting fastapi rust pinecone faiss information retrieval sentence transformers semantic search fine-tuning llms embeddings prompt engineering
CAND_0004344,Pinecone,Skills,Mention only,photoshop next.js microservices vue.js powerpoint accounting fastapi rust pinecone faiss information retrieval sentence transformers semantic search fine-tuning llms embeddings prompt engineering
CAND_0004344,Embeddings,Skills,Mention only,vue.js powerpoint accounting fastapi rust pinecone faiss information retrieval sentence transformers semantic search fine-tuning llms embeddings prompt engineering
CAND_0004349,Weaviate,Skills,Mention only,weaviate rag kubernetes ci/cd weights & biases opencv grpc databricks vector search project management mlops
CAND_0004349,RAG,Skills,Mention only,weaviate rag kubernetes ci/cd weights & biases opencv grpc databricks vector search project management mlops microservices
CAND_0004355,Milvus,Skills,Mention only,milvus html bigquery content writing terraform bentoml accounting go redis microservices graphql etl java salesforce
CAND_0004356,Qdrant,Skills,Mention only,tally vue.js javascript qdrant mongodb redux bigquery typescript grpc react tailwind scrum
CAND_0004360,OpenSearch,Skills,Mention only,opensearch forecasting data pipelines langchain tally react mlops computer vision microservices mongodb
CAND_0004361,Embeddings,Skills,Mention only,illustrator flask accounting docker photoshop cnn figma apache beam sales rag fine-tuning llms vector search embeddings prompt engineering sentence transformers hugging face transformers
CAND_0004361,RAG,Skills,Mention only,illustrator flask accounting docker photoshop cnn figma apache beam sales rag fine-tuning llms vector search embeddings prompt engineering sentence transformers hugging face transformers
CAND_0004363,FAISS,Skills,Mention only,sap node.js weights & biases spring boot snowflake redux prompt engineering embeddings rag faiss fine-tuning llms sentence transformers pinecone recommendation systems hugging face transformers vector search
CAND_0004363,Pinecone,Skills,Mention only,& biases spring boot snowflake redux prompt engineering embeddings rag faiss fine-tuning llms sentence transformers pinecone recommendation systems hugging face transformers vector search
CAND_0004363,Embeddings,Skills,Mention only,sap node.js weights & biases spring boot snowflake redux prompt engineering embeddings rag faiss fine-tuning llms sentence transformers pinecone recommendation systems hugging face transformers vector search
CAND_0004363,RAG,Skills,Mention only,sap node.js weights & biases spring boot snowflake redux prompt engineering embeddings rag faiss fine-tuning llms sentence transformers pinecone recommendation systems hugging face transformers vector search
